Date,Description,Amount,Transaction Type,Category,Account Name
01-09-2020,Boston Shawarma,33.97,debit,Restaurants,Credit Card
01-09-2020,MBTA,17.97,debit,Travel expenses,Credit Card
01-10-2020,Dominos,71.37,debit,Restaurants,Credit Card
01-10-2020,Ace Hardware,282.42,debit,Grocery shopping,Credit Card
01-10-2020,Market Basket,266.13,debit,Grocery shopping,Credit Card
01-11-2020,Stop and Shop,169.51,debit,Grocery shopping,Credit Card
01-11-2020,Trader Joes,162.11,debit,Grocery shopping,Credit Card
01-11-2020,StandUp show,16.73,debit,Entertainment,Credit Card
01-12-2020,Credit Transaction,15.25,credit,Cashback Rewards,Savings
01-12-2020,Mama-cita,43.19,debit,Restaurants,Credit Card
01-12-2020,Mall,27.58,debit,Shopping,Credit Card
01-13-2020,Monthly direct deposit - Salary,3900,credit,Salary,Savings
01-13-2020,Temu,30.62,debit,Shopping,Credit Card
01-14-2020,Trader Joes,174.1,debit,Grocery shopping,Credit Card
01-14-2020,Uber,15.99,debit,Travel expenses,Credit Card
01-14-2020,Mall,27.99,debit,Shopping,Credit Card
01-14-2020,Credit Transaction,19.52,credit,Cashback Rewards,Savings
01-15-2020,Lyft,11.09,debit,Travel expenses,Credit Card
01-15-2020,Stop and Shop,244.5,debit,Grocery shopping,Credit Card
01-15-2020,MBTA,11.66,debit,Travel expenses,Credit Card
01-16-2020,Boston Halal,92.84,debit,Restaurants,Credit Card
01-16-2020,Boston Shawarma,32.37,debit,Restaurants,Credit Card
01-18-2020,Stop and Shop,196.36,debit,Grocery shopping,Credit Card
01-18-2020,Market Basket,185.37,debit,Grocery shopping,Credit Card
01-19-2020,Mama-cita,54.85,debit,Restaurants,Credit Card
01-19-2020,Credit Transaction,3.96,credit,Cashback Rewards,Savings
01-19-2020,Boston Halal,87.77,debit,Restaurants,Credit Card
01-20-2020,Market Basket,245.86,debit,Grocery shopping,Credit Card
01-20-2020,Trader Joes,270.08,debit,Grocery shopping,Credit Card
01-20-2020,Ace Hardware,191.57,debit,Grocery shopping,Credit Card
01-21-2020,Credit Transaction,4.01,credit,Cashback Rewards,Savings
01-21-2020,Boston Shawarma,43.88,debit,Restaurants,Credit Card
01-21-2020,Boston Halal,27.97,debit,Restaurants,Credit Card
01-22-2020,Boston Shawarma,71.74,debit,Restaurants,Credit Card
01-22-2020,Ace Hardware,240.18,debit,Grocery shopping,Credit Card
01-23-2020,Stop and Shop,272.71,debit,Grocery shopping,Credit Card
01-23-2020,Mama-cita,96.59,debit,Restaurants,Credit Card
01-23-2020,Dominos,35.09,debit,Restaurants,Credit Card
01-23-2020,Market Basket,223.83,debit,Grocery shopping,Credit Card
01-24-2020,Market Basket,183.62,debit,Grocery shopping,Credit Card
01-24-2020,Trader Joes,219.39,debit,Grocery shopping,Credit Card
01-24-2020,Ace Hardware,168.16,debit,Grocery shopping,Credit Card
01-24-2020,Stop and Shop,199.32,debit,Grocery shopping,Credit Card
01-25-2020,Mama-cita,50.06,debit,Restaurants,Credit Card
01-25-2020,Boston Shawarma,51.81,debit,Restaurants,Credit Card
01-25-2020,Dominos,48.66,debit,Restaurants,Credit Card
01-25-2020,Market Basket,153.33,debit,Grocery shopping,Credit Card
01-26-2020,Amazon,57.56,debit,Shopping,Credit Card
01-26-2020,Mama-cita,48.04,debit,Restaurants,Credit Card
01-26-2020,Mall,49.81,debit,Shopping,Credit Card
01-26-2020,Market Basket,264.82,debit,Grocery shopping,Credit Card
01-26-2020,Credit Transaction,208.92,credit,Dividends,Savings
01-27-2020,Boston Shawarma,98.84,debit,Restaurants,Credit Card
01-27-2020,Ace Hardware,259.26,debit,Grocery shopping,Credit Card
01-27-2020,Boston Halal,57.98,debit,Restaurants,Credit Card
01-28-2020,Market Basket,164.44,debit,Grocery shopping,Credit Card
01-28-2020,Boston Halal,48.24,debit,Restaurants,Credit Card
01-29-2020,Trader Joes,275.32,debit,Grocery shopping,Credit Card
01-29-2020,Mama-cita,64.18,debit,Restaurants,Credit Card
01-29-2020,Boston Halal,73.68,debit,Restaurants,Credit Card
01-30-2020,Dominos,38.23,debit,Restaurants,Credit Card
01-30-2020,Uber,19.62,debit,Travel expenses,Credit Card
01-31-2020,MBTA,19.26,debit,Travel expenses,Credit Card
01-31-2020,Market Basket,151.87,debit,Grocery shopping,Credit Card
02-01-2020,Ace Hardware,264.87,debit,Grocery shopping,Credit Card
02-01-2020,Rent,1200,debit,Mortgage & Rent,Checking
02-01-2020,Eversource Electricity,64.61,debit,Utilities,Checking
02-01-2020,National Grid Gas,78.14,debit,Utilities,Checking
02-01-2020,Heating fuel,209.9,debit,Utilities,Checking
02-01-2020,Trader Joes,165.69,debit,Grocery shopping,Credit Card
02-01-2020,Dominos,43.9,debit,Restaurants,Credit Card
02-02-2020,Trader Joes,218.96,debit,Grocery shopping,Credit Card
02-02-2020,Ace Hardware,187.92,debit,Grocery shopping,Credit Card
02-02-2020,Market Basket,286.52,debit,Grocery shopping,Credit Card
02-03-2020,Boston Shawarma,54.32,debit,Restaurants,Credit Card
02-03-2020,Trader Joes,217.91,debit,Grocery shopping,Credit Card
02-04-2020,Boston Halal,37.8,debit,Restaurants,Credit Card
02-04-2020,Stop and Shop,257.01,debit,Grocery shopping,Credit Card
02-05-2020,Temu,37.41,debit,Shopping,Credit Card
02-05-2020,StandUp show,57.18,debit,Entertainment,Credit Card
02-05-2020,Ace Hardware,242.63,debit,Grocery shopping,Credit Card
02-06-2020,Boston Halal,72.55,debit,Restaurants,Credit Card
02-06-2020,Temu,22.39,debit,Shopping,Credit Card
02-06-2020,Market Basket,244.64,debit,Grocery shopping,Credit Card
02-06-2020,Ace Hardware,185.54,debit,Grocery shopping,Credit Card
02-07-2020,Ace Hardware,168.55,debit,Grocery shopping,Credit Card
02-07-2020,Dominos,47.6,debit,Restaurants,Credit Card
02-07-2020,Market Basket,200.86,debit,Grocery shopping,Credit Card
02-07-2020,Mama-cita,32.87,debit,Restaurants,Credit Card
02-07-2020,AMC Boston,16.36,debit,Entertainment,Credit Card
02-08-2020,Dominos,55.47,debit,Restaurants,Credit Card
02-08-2020,Trader Joes,292.7,debit,Grocery shopping,Credit Card
02-08-2020,Market Basket,207.53,debit,Grocery shopping,Credit Card
02-08-2020,Boston Halal,70.74,debit,Restaurants,Credit Card
02-08-2020,Mama-cita,36.38,debit,Restaurants,Credit Card
02-09-2020,Boston Halal,60.38,debit,Restaurants,Credit Card
02-10-2020,Mama-cita,25.65,debit,Restaurants,Credit Card
02-10-2020,Ace Hardware,255.38,debit,Grocery shopping,Credit Card
02-11-2020,Mama-cita,76.63,debit,Restaurants,Credit Card
02-11-2020,Market Basket,249.66,debit,Grocery shopping,Credit Card
02-11-2020,Boston Halal,54.81,debit,Restaurants,Credit Card
02-11-2020,Stop and Shop,213.27,debit,Grocery shopping,Credit Card
02-11-2020,Trader Joes,275.97,debit,Grocery shopping,Credit Card
02-12-2020,Mama-cita,90.1,debit,Restaurants,Credit Card
02-12-2020,Temu,35.8,debit,Shopping,Credit Card
02-13-2020,Ice skating,27.4,debit,Entertainment,Credit Card
02-13-2020,Market Basket,247.37,debit,Grocery shopping,Credit Card
02-13-2020,Boston Halal,72.44,debit,Restaurants,Credit Card
02-13-2020,Mama-cita,63.16,debit,Restaurants,Credit Card
02-13-2020,Ace Hardware,258.49,debit,Grocery shopping,Credit Card
02-13-2020,Monthly direct deposit - Salary,3900,credit,Salary,Savings
02-14-2020,Market Basket,265.2,debit,Grocery shopping,Credit Card
02-15-2020,Boston Halal,79.55,debit,Restaurants,Credit Card
02-16-2020,Mama-cita,39.84,debit,Restaurants,Credit Card
02-16-2020,AMC Boston,22.3,debit,Entertainment,Credit Card
02-16-2020,Karaoke,48.44,debit,Entertainment,Credit Card
02-16-2020,Lyft,10.23,debit,Travel expenses,Credit Card
02-16-2020,Dominos,82.93,debit,Restaurants,Credit Card
02-17-2020,Market Basket,185.91,debit,Grocery shopping,Credit Card
02-17-2020,Karaoke,14.67,debit,Entertainment,Credit Card
02-17-2020,Mama-cita,59.72,debit,Restaurants,Credit Card
02-17-2020,Boston Halal,48.54,debit,Restaurants,Credit Card
02-18-2020,Credit Transaction,293.69,credit,Dividends,Savings
02-18-2020,Boston Shawarma,76.76,debit,Restaurants,Credit Card
02-18-2020,Boston Halal,56.66,debit,Restaurants,Credit Card
02-18-2020,Temu,23.97,debit,Shopping,Credit Card
02-19-2020,Stop and Shop,292.13,debit,Grocery shopping,Credit Card
02-20-2020,Ice skating,50.59,debit,Entertainment,Credit Card
02-20-2020,Dominos,29.13,debit,Restaurants,Credit Card
02-20-2020,Credit Transaction,19.97,credit,Cashback Rewards,Savings
02-21-2020,Ace Hardware,161.76,debit,Grocery shopping,Credit Card
02-21-2020,Market Basket,227.91,debit,Grocery shopping,Credit Card
02-22-2020,Boston Halal,46.17,debit,Restaurants,Credit Card
02-22-2020,Amazon,20.07,debit,Shopping,Credit Card
02-23-2020,Amazon,56.13,debit,Shopping,Credit Card
02-23-2020,Stop and Shop,202.16,debit,Grocery shopping,Credit Card
02-23-2020,Boston Shawarma,91.16,debit,Restaurants,Credit Card
02-23-2020,Boston Halal,75.99,debit,Restaurants,Credit Card
02-23-2020,Ace Hardware,279.83,debit,Grocery shopping,Credit Card
02-24-2020,Temu,55.49,debit,Shopping,Credit Card
02-24-2020,Ace Hardware,257.47,debit,Grocery shopping,Credit Card
02-24-2020,Mall,47.63,debit,Shopping,Credit Card
02-24-2020,Boston Halal,61.14,debit,Restaurants,Credit Card
02-25-2020,Credit Transaction,279.18,credit,Dividends,Savings
02-25-2020,Boston Halal,38.15,debit,Restaurants,Credit Card
02-25-2020,Ace Hardware,213.17,debit,Grocery shopping,Credit Card
02-25-2020,Uber,12.84,debit,Travel expenses,Credit Card
02-26-2020,Mama-cita,45.95,debit,Restaurants,Credit Card
02-26-2020,Ace Hardware,180.42,debit,Grocery shopping,Credit Card
02-27-2020,Ace Hardware,269.48,debit,Grocery shopping,Credit Card
02-27-2020,Stop and Shop,217.19,debit,Grocery shopping,Credit Card
02-27-2020,Credit Transaction,11.32,credit,Cashback Rewards,Savings
02-27-2020,Boston Shawarma,41.96,debit,Restaurants,Credit Card
02-27-2020,Mama-cita,36.38,debit,Restaurants,Credit Card
02-29-2020,Market Basket,225.79,debit,Grocery shopping,Credit Card
02-29-2020,Boston Halal,34.53,debit,Restaurants,Credit Card
02-29-2020,Boston Shawarma,49.17,debit,Restaurants,Credit Card
03-01-2020,Rent,1200,debit,Mortgage & Rent,Checking
03-01-2020,Eversource Electricity,71.25,debit,Utilities,Checking
03-01-2020,National Grid Gas,71.56,debit,Utilities,Checking
03-01-2020,Heating fuel,163.22,debit,Utilities,Checking
03-01-2020,Boston Shawarma,61.64,debit,Restaurants,Credit Card
03-01-2020,Trader Joes,228.57,debit,Grocery shopping,Credit Card
03-01-2020,Dominos,76.26,debit,Restaurants,Credit Card
03-02-2020,Ice skating,54.5,debit,Entertainment,Credit Card
03-02-2020,Boston Shawarma,90.93,debit,Restaurants,Credit Card
03-02-2020,Boston Halal,92.78,debit,Restaurants,Credit Card
03-02-2020,Mama-cita,82.32,debit,Restaurants,Credit Card
03-02-2020,Dominos,52.38,debit,Restaurants,Credit Card
03-04-2020,AMC Boston,55.62,debit,Entertainment,Credit Card
03-04-2020,Temu,23.05,debit,Shopping,Credit Card
03-04-2020,Ace Hardware,268.6,debit,Grocery shopping,Credit Card
03-05-2020,Uber,16.43,debit,Travel expenses,Credit Card
03-05-2020,Stop and Shop,184.01,debit,Grocery shopping,Credit Card
03-05-2020,MBTA,16.32,debit,Travel expenses,Credit Card
03-06-2020,Ace Hardware,209.64,debit,Grocery shopping,Credit Card
03-08-2020,Ace Hardware,224.02,debit,Grocery shopping,Credit Card
03-09-2020,Boston Halal,35.86,debit,Restaurants,Credit Card
03-09-2020,Credit Transaction,3.87,credit,Cashback Rewards,Savings
03-09-2020,Mama-cita,60.61,debit,Restaurants,Credit Card
03-09-2020,Stop and Shop,208.08,debit,Grocery shopping,Credit Card
03-09-2020,Trader Joes,210.12,debit,Grocery shopping,Credit Card
03-10-2020,Trader Joes,164.65,debit,Grocery shopping,Credit Card
03-10-2020,Market Basket,205.85,debit,Grocery shopping,Credit Card
03-10-2020,Ace Hardware,154.05,debit,Grocery shopping,Credit Card
03-11-2020,Mama-cita,47.09,debit,Restaurants,Credit Card
03-11-2020,Mall,48.51,debit,Shopping,Credit Card
03-12-2020,Stop and Shop,235.09,debit,Grocery shopping,Credit Card
03-12-2020,Mama-cita,40.05,debit,Restaurants,Credit Card
03-12-2020,Boston Shawarma,66.4,debit,Restaurants,Credit Card
03-13-2020,Monthly direct deposit - Salary,3900,credit,Salary,Savings
03-14-2020,Boston Halal,61.68,debit,Restaurants,Credit Card
03-14-2020,Market Basket,206.23,debit,Grocery shopping,Credit Card
03-15-2020,Boston Halal,46.75,debit,Restaurants,Credit Card
03-15-2020,Mama-cita,37.78,debit,Restaurants,Credit Card
03-15-2020,Trader Joes,272.29,debit,Grocery shopping,Credit Card
03-15-2020,Dominos,64.23,debit,Restaurants,Credit Card
03-16-2020,Trader Joes,259.31,debit,Grocery shopping,Credit Card
03-16-2020,Ace Hardware,294.1,debit,Grocery shopping,Credit Card
03-16-2020,Market Basket,264.36,debit,Grocery shopping,Credit Card
03-16-2020,Dominos,81.65,debit,Restaurants,Credit Card
03-17-2020,Credit Transaction,13.05,credit,Cashback Rewards,Savings
03-17-2020,Market Basket,221.42,debit,Grocery shopping,Credit Card
03-17-2020,Stop and Shop,210.81,debit,Grocery shopping,Credit Card
03-17-2020,Dominos,77.63,debit,Restaurants,Credit Card
03-17-2020,Credit Transaction,19.94,credit,Cashback Rewards,Savings
03-18-2020,Karaoke,39.9,debit,Entertainment,Credit Card
03-18-2020,Mall,37.28,debit,Shopping,Credit Card
03-18-2020,Stop and Shop,256.3,debit,Grocery shopping,Credit Card
03-18-2020,Mama-cita,42.05,debit,Restaurants,Credit Card
03-18-2020,Uber,11.04,debit,Travel expenses,Credit Card
03-18-2020,Market Basket,285,debit,Grocery shopping,Credit Card
03-19-2020,AMC Boston,53.13,debit,Entertainment,Credit Card
03-19-2020,Mama-cita,39.11,debit,Restaurants,Credit Card
03-20-2020,Trader Joes,207.62,debit,Grocery shopping,Credit Card
03-20-2020,Boston Shawarma,94.43,debit,Restaurants,Credit Card
03-21-2020,Stop and Shop,220.97,debit,Grocery shopping,Credit Card
03-21-2020,Amazon,24.37,debit,Shopping,Credit Card
03-22-2020,Ace Hardware,246.9,debit,Grocery shopping,Credit Card
03-22-2020,AMC Boston,60.84,debit,Entertainment,Credit Card
03-23-2020,Market Basket,247.34,debit,Grocery shopping,Credit Card
03-24-2020,Amazon,33.86,debit,Shopping,Credit Card
03-24-2020,Temu,31.69,debit,Shopping,Credit Card
03-25-2020,Trader Joes,253.33,debit,Grocery shopping,Credit Card
03-25-2020,Boston Halal,49.91,debit,Restaurants,Credit Card
03-26-2020,Uber,10.62,debit,Travel expenses,Credit Card
03-26-2020,Amazon,44.36,debit,Shopping,Credit Card
03-26-2020,Credit Transaction,3.84,credit,Cashback Rewards,Savings
03-26-2020,Trader Joes,250.42,debit,Grocery shopping,Credit Card
03-27-2020,Temu,30.8,debit,Shopping,Credit Card
03-27-2020,Amazon,55.88,debit,Shopping,Credit Card
03-27-2020,Mama-cita,83.99,debit,Restaurants,Credit Card
03-27-2020,Stop and Shop,157.37,debit,Grocery shopping,Credit Card
03-28-2020,Market Basket,244.32,debit,Grocery shopping,Credit Card
03-28-2020,Stop and Shop,200.44,debit,Grocery shopping,Credit Card
03-28-2020,Mall,2000.33,debit,Shopping,Credit Card
03-29-2020,Market Basket,263.2,debit,Grocery shopping,Credit Card
03-29-2020,Trader Joes,279.87,debit,Grocery shopping,Credit Card
03-29-2020,Stop and Shop,151.3,debit,Grocery shopping,Credit Card
03-30-2020,Ace Hardware,235.51,debit,Grocery shopping,Credit Card
03-31-2020,Boston Halal,85.19,debit,Restaurants,Credit Card
03-31-2020,Trader Joes,171.78,debit,Grocery shopping,Credit Card
03-31-2020,Stop and Shop,282.32,debit,Grocery shopping,Credit Card
04-01-2020,Rent,1200,debit,Mortgage & Rent,Checking
04-01-2020,Eversource Electricity,74.45,debit,Utilities,Checking
04-01-2020,National Grid Gas,68.36,debit,Utilities,Checking
04-01-2020,Heating fuel,213.95,debit,Utilities,Checking
04-01-2020,Ice skating,42.74,debit,Entertainment,Credit Card
04-02-2020,AMC Boston,62.79,debit,Entertainment,Credit Card
04-03-2020,Stop and Shop,196.07,debit,Grocery shopping,Credit Card
04-03-2020,Mama-cita,48.77,debit,Restaurants,Credit Card
04-03-2020,Ace Hardware,251.62,debit,Grocery shopping,Credit Card
04-03-2020,Boston Shawarma,37.87,debit,Restaurants,Credit Card
04-04-2020,Boston Shawarma,37.8,debit,Restaurants,Credit Card
04-04-2020,Boston Halal,55.81,debit,Restaurants,Credit Card
04-04-2020,Temu,27.8,debit,Shopping,Credit Card
04-04-2020,Lyft,19.41,debit,Travel expenses,Credit Card
04-05-2020,Ace Hardware,270.54,debit,Grocery shopping,Credit Card
04-05-2020,Uber,14.58,debit,Travel expenses,Credit Card
04-05-2020,Boston Halal,88.2,debit,Restaurants,Credit Card
04-05-2020,Mall,25.98,debit,Shopping,Credit Card
04-06-2020,Stop and Shop,157.95,debit,Grocery shopping,Credit Card
04-06-2020,Boston Halal,64.56,debit,Restaurants,Credit Card
04-07-2020,Lyft,14.63,debit,Travel expenses,Credit Card
04-07-2020,Uber,16.71,debit,Travel expenses,Credit Card
04-07-2020,Mama-cita,90.44,debit,Restaurants,Credit Card
04-07-2020,Boston Shawarma,34.18,debit,Restaurants,Credit Card
04-08-2020,Dominos,63.05,debit,Restaurants,Credit Card
04-08-2020,Ace Hardware,282.77,debit,Grocery shopping,Credit Card
04-09-2020,Boston Halal,77.54,debit,Restaurants,Credit Card
04-09-2020,Dominos,76.81,debit,Restaurants,Credit Card
04-09-2020,Trader Joes,184.99,debit,Grocery shopping,Credit Card
04-09-2020,Credit Transaction,14.64,credit,Cashback Rewards,Savings
04-09-2020,Mama-cita,60.65,debit,Restaurants,Credit Card
04-10-2020,Mama-cita,39.98,debit,Restaurants,Credit Card
04-10-2020,Stop and Shop,248.66,debit,Grocery shopping,Credit Card
04-10-2020,Market Basket,158.14,debit,Grocery shopping,Credit Card
04-10-2020,Boston Shawarma,79.37,debit,Restaurants,Credit Card
04-10-2020,Ace Hardware,282.11,debit,Grocery shopping,Credit Card
04-10-2020,Dominos,92.36,debit,Restaurants,Credit Card
04-10-2020,Boston Halal,83.19,debit,Restaurants,Credit Card
04-11-2020,Market Basket,279.44,debit,Grocery shopping,Credit Card
04-11-2020,Boston Halal,61.84,debit,Restaurants,Credit Card
04-11-2020,Trader Joes,215.93,debit,Grocery shopping,Credit Card
04-11-2020,Mama-cita,75.31,debit,Restaurants,Credit Card
04-12-2020,Stop and Shop,284.49,debit,Grocery shopping,Credit Card
04-12-2020,Dominos,27.06,debit,Restaurants,Credit Card
04-12-2020,Mama-cita,46.52,debit,Restaurants,Credit Card
04-12-2020,Credit Transaction,226.23,credit,Dividends,Savings
04-12-2020,Ace Hardware,206.71,debit,Grocery shopping,Credit Card
04-13-2020,Stop and Shop,257.57,debit,Grocery shopping,Credit Card
04-13-2020,Dominos,97.75,debit,Restaurants,Credit Card
04-13-2020,Mama-cita,36.35,debit,Restaurants,Credit Card
04-13-2020,Boston Halal,34.63,debit,Restaurants,Credit Card
04-13-2020,Credit Transaction,15.77,credit,Cashback Rewards,Savings
04-13-2020,Market Basket,171.19,debit,Grocery shopping,Credit Card
04-13-2020,Monthly direct deposit - Salary,3900,credit,Salary,Savings
04-14-2020,Credit Transaction,9.7,credit,Cashback Rewards,Savings
04-14-2020,Market Basket,192.62,debit,Grocery shopping,Credit Card
04-14-2020,Stop and Shop,205.07,debit,Grocery shopping,Credit Card
04-15-2020,Dominos,40.88,debit,Restaurants,Credit Card
04-15-2020,Stop and Shop,293.6,debit,Grocery shopping,Credit Card
04-15-2020,Boston Halal,38.77,debit,Restaurants,Credit Card
04-15-2020,Mama-cita,41.19,debit,Restaurants,Credit Card
04-16-2020,Dominos,72.17,debit,Restaurants,Credit Card
04-16-2020,Boston Halal,35.7,debit,Restaurants,Credit Card
04-16-2020,Ace Hardware,176.22,debit,Grocery shopping,Credit Card
04-16-2020,Market Basket,178.28,debit,Grocery shopping,Credit Card
04-16-2020,Mall,57.93,debit,Shopping,Credit Card
04-17-2020,Stop and Shop,270.12,debit,Grocery shopping,Credit Card
04-17-2020,Boston Halal,99.05,debit,Restaurants,Credit Card
04-17-2020,Market Basket,215.58,debit,Grocery shopping,Credit Card
04-18-2020,Boston Shawarma,48.8,debit,Restaurants,Credit Card
04-18-2020,Boston Halal,33.7,debit,Restaurants,Credit Card
04-19-2020,Karaoke,49.96,debit,Entertainment,Credit Card
04-19-2020,Boston Halal,55.76,debit,Restaurants,Credit Card
04-19-2020,Market Basket,255.94,debit,Grocery shopping,Credit Card
04-19-2020,Stop and Shop,280.49,debit,Grocery shopping,Credit Card
04-19-2020,Boston Shawarma,32.51,debit,Restaurants,Credit Card
04-19-2020,Credit Transaction,11.42,credit,Cashback Rewards,Savings
04-20-2020,Karaoke,52.68,debit,Entertainment,Credit Card
04-20-2020,Ace Hardware,243.97,debit,Grocery shopping,Credit Card
04-20-2020,AMC Boston,43.41,debit,Entertainment,Credit Card
04-21-2020,Boston Halal,86.38,debit,Restaurants,Credit Card
04-22-2020,Trader Joes,298.36,debit,Grocery shopping,Credit Card
04-22-2020,Boston Halal,40.6,debit,Restaurants,Credit Card
04-22-2020,Mama-cita,70.7,debit,Restaurants,Credit Card
04-23-2020,Boston Halal,55.92,debit,Restaurants,Credit Card
04-23-2020,MBTA,19.21,debit,Travel expenses,Credit Card
04-23-2020,Trader Joes,182.47,debit,Grocery shopping,Credit Card
04-23-2020,Dominos,34.37,debit,Restaurants,Credit Card
04-23-2020,Mama-cita,33.15,debit,Restaurants,Credit Card
04-23-2020,Boston Shawarma,27.68,debit,Restaurants,Credit Card
04-23-2020,Ace Hardware,245.71,debit,Grocery shopping,Credit Card
04-23-2020,Ice skating,32.53,debit,Entertainment,Credit Card
04-24-2020,Trader Joes,292.48,debit,Grocery shopping,Credit Card
04-24-2020,Market Basket,165.46,debit,Grocery shopping,Credit Card
04-24-2020,Dominos,87.84,debit,Restaurants,Credit Card
04-25-2020,Boston Shawarma,86.72,debit,Restaurants,Credit Card
04-25-2020,Ace Hardware,243.63,debit,Grocery shopping,Credit Card
04-25-2020,Trader Joes,218.69,debit,Grocery shopping,Credit Card
04-26-2020,Mall,33.11,debit,Shopping,Credit Card
04-26-2020,Stop and Shop,268.16,debit,Grocery shopping,Credit Card
04-26-2020,Ace Hardware,248.07,debit,Grocery shopping,Credit Card
04-26-2020,Trader Joes,259.26,debit,Grocery shopping,Credit Card
04-26-2020,Market Basket,152.31,debit,Grocery shopping,Credit Card
04-27-2020,Market Basket,218.53,debit,Grocery shopping,Credit Card
04-27-2020,Trader Joes,163.62,debit,Grocery shopping,Credit Card
04-27-2020,Boston Halal,34.17,debit,Restaurants,Credit Card
04-28-2020,Ace Hardware,181.39,debit,Grocery shopping,Credit Card
04-28-2020,Mama-cita,30.56,debit,Restaurants,Credit Card
04-28-2020,Market Basket,188.57,debit,Grocery shopping,Credit Card
04-29-2020,Market Basket,210.45,debit,Grocery shopping,Credit Card
04-29-2020,Boston Shawarma,55.38,debit,Restaurants,Credit Card
04-29-2020,Dominos,48.9,debit,Restaurants,Credit Card
04-29-2020,Ace Hardware,230.38,debit,Grocery shopping,Credit Card
04-29-2020,Stop and Shop,262.81,debit,Grocery shopping,Credit Card
04-30-2020,Temu,39.66,debit,Shopping,Credit Card
04-30-2020,Boston Halal,79.65,debit,Restaurants,Credit Card
04-30-2020,Mall,47.34,debit,Shopping,Credit Card
04-30-2020,Mama-cita,28.34,debit,Restaurants,Credit Card
05-01-2020,Rent,1200,debit,Mortgage & Rent,Checking
05-01-2020,Eversource Electricity,58.22,debit,Utilities,Checking
05-01-2020,National Grid Gas,65.39,debit,Utilities,Checking
05-01-2020,Dominos,94.83,debit,Restaurants,Credit Card
05-01-2020,Boston Shawarma,98.85,debit,Restaurants,Credit Card
05-01-2020,Amazon,41.94,debit,Shopping,Credit Card
05-01-2020,Market Basket,243.12,debit,Grocery shopping,Credit Card
05-01-2020,Ace Hardware,245.35,debit,Grocery shopping,Credit Card
05-02-2020,Boston Shawarma,96.13,debit,Restaurants,Credit Card
05-02-2020,Ace Hardware,151.16,debit,Grocery shopping,Credit Card
05-02-2020,Trader Joes,269.68,debit,Grocery shopping,Credit Card
05-03-2020,Dominos,31.1,debit,Restaurants,Credit Card
05-03-2020,Mama-cita,27.9,debit,Restaurants,Credit Card
05-03-2020,Uber,18.6,debit,Travel expenses,Credit Card
05-03-2020,Boston Shawarma,49.34,debit,Restaurants,Credit Card
05-03-2020,Credit Transaction,165.73,credit,Dividends,Savings
05-03-2020,Boston Halal,63.55,debit,Restaurants,Credit Card
05-03-2020,Mall,37.67,debit,Shopping,Credit Card
05-04-2020,Boston Halal,41.85,debit,Restaurants,Credit Card
05-04-2020,Temu,50.64,debit,Shopping,Credit Card
05-06-2020,Trader Joes,206.11,debit,Grocery shopping,Credit Card
05-06-2020,Stop and Shop,158.77,debit,Grocery shopping,Credit Card
05-07-2020,Mama-cita,52.79,debit,Restaurants,Credit Card
05-08-2020,Boston Halal,69.51,debit,Restaurants,Credit Card
05-08-2020,Stop and Shop,183.04,debit,Grocery shopping,Credit Card
05-08-2020,Mall,42.57,debit,Shopping,Credit Card
